Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   10001/1473455     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00   10001/10001       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [99]
-----------------------------------------------
                0.00    0.00   10001/10001       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [114]
[111]    0.0    0.00    0.00   10001         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [111]
                0.00    0.00   10001/10001       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [109]
-----------------------------------------------
                0.00    0.00   10001/10001       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [115]
[112]    0.0    0.00    0.00   10001         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [112]
-----------------------------------------------
                0.00    0.00   10001/10001       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [206]
[113]    0.0    0.00    0.00   10001         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [113]
                0.00    0.00   10001/10001       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [107]
-----------------------------------------------
                0.00    0.00   10001/10001       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [115]
[114]    0.0    0.00    0.00   10001         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [114]
                0.00    0.00   10001/10001       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [111]
                0.00    0.00   10001/20002       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [91]
                0.00    0.00   10001/10001       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [104]
                0.00    0.00   10001/1473455     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00   10001/30003       std::_List_node<int>::_M_valptr() [65]
                0.00    0.00   10001/10001       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [110]
                0.00    0.00   10001/10001       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [106]
                0.00    0.00   10001/10001       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [105]
-----------------------------------------------
                0.00    0.00   10001/10001       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [116]
[115]    0.0    0.00    0.00   10001         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [115]
                0.00    0.00   10001/1473455     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00   10001/10001       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [114]
                0.00    0.00   10001/10001       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [112]
-----------------------------------------------
                0.00    0.00   10001/10001       DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
[116]    0.0    0.00    0.00   10001         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [116]
                0.00    0.00   10001/10004       std::__cxx11::list<int, std::allocator<int> >::end() [93]
                0.00    0.00   10001/10001       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [115]
-----------------------------------------------
                0.00    0.00   10001/10001       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [104]
[117]    0.0    0.00    0.00   10001         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [117]
-----------------------------------------------
                0.00    0.00      10/1380        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
                0.00    0.00     239/1380        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [122]
                0.00    0.00     239/1380        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [123]
                0.00    0.00     892/1380        std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [119]
[118]    0.0    0.00    0.00    1380         std::__deque_buf_size(unsigned long) [118]
-----------------------------------------------
                0.00    0.00     234/892         std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [129]
                0.00    0.00     658/892         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [120]
[119]    0.0    0.00    0.00     892         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [119]
                0.00    0.00     892/1380        std::__deque_buf_size(unsigned long) [118]
-----------------------------------------------
                0.00    0.00      10/658         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
                0.00    0.00      24/658         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
                0.00    0.00      78/658         std::_Deque_iterator<int, int&, int*>::operator++() [103]
                0.00    0.00     156/658         std::_Deque_iterator<int, int&, int*>::operator--() [84]
                0.00    0.00     156/658         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [131]
                0.00    0.00     234/658         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
[120]    0.0    0.00    0.00     658         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [120]
                0.00    0.00     658/892         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [119]
-----------------------------------------------
                0.00    0.00      34/268         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [135]
                0.00    0.00     234/268         std::deque<int, std::allocator<int> >::max_size() const [125]
[121]    0.0    0.00    0.00     268         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [121]
-----------------------------------------------
                0.00    0.00       5/239         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [164]
                0.00    0.00     234/239         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
[122]    0.0    0.00    0.00     239         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [122]
                0.00    0.00     239/1380        std::__deque_buf_size(unsigned long) [118]
                0.00    0.00     239/173542      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [51]
-----------------------------------------------
                0.00    0.00      83/239         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [165]
                0.00    0.00     156/239         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [131]
[123]    0.0    0.00    0.00     239         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [123]
                0.00    0.00     239/1380        std::__deque_buf_size(unsigned long) [118]
                0.00    0.00     239/173542      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [50]
-----------------------------------------------
                0.00    0.00     234/234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
[124]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::size() const [124]
                0.00    0.00     234/234         std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [129]
-----------------------------------------------
                0.00    0.00     234/234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
[125]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::max_size() const [125]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00     234/268         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [121]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::max_size() const [125]
[126]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00     234/346840      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [37]
                0.00    0.00     234/346843      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [36]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::push_back(int const&) [72]
[127]    0.0    0.00    0.00     234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::size() const [124]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::max_size() const [125]
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [128]
                0.00    0.00     234/239         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [122]
                0.00    0.00     234/1473455     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00     234/629957      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [32]
                0.00    0.00     234/658         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [120]
-----------------------------------------------
                0.00    0.00     234/234         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
[128]    0.0    0.00    0.00     234         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [128]
                0.00    0.00      12/12          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
-----------------------------------------------
                0.00    0.00     234/234         std::deque<int, std::allocator<int> >::size() const [124]
[129]    0.0    0.00    0.00     234         std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [129]
                0.00    0.00     234/892         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [119]
-----------------------------------------------
                0.00    0.00       5/161         std::deque<int, std::allocator<int> >::~deque() [171]
                0.00    0.00     156/161         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [131]
[130]    0.0    0.00    0.00     161         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
-----------------------------------------------
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::pop_back() [87]
[131]    0.0    0.00    0.00     156         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [131]
                0.00    0.00     156/239         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [123]
                0.00    0.00     156/658         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [120]
                0.00    0.00     156/161         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
                0.00    0.00     156/20002       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [85]
-----------------------------------------------
                0.00    0.00      36/36          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [150]
[132]    0.0    0.00    0.00      36         int** std::__niter_base<int**>(int**) [132]
-----------------------------------------------
                0.00    0.00      34/34          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [136]
[133]    0.0    0.00    0.00      34         __gnu_cxx::new_allocator<int*>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00      34/34          std::allocator<int*>::~allocator() [137]
[134]    0.0    0.00    0.00      34         __gnu_cxx::new_allocator<int*>::~new_allocator() [134]
-----------------------------------------------
                0.00    0.00      17/34          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [143]
                0.00    0.00      17/34          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
[135]    0.0    0.00    0.00      34         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [135]
                0.00    0.00      34/268         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [121]
                0.00    0.00      34/34          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [136]
-----------------------------------------------
                0.00    0.00      34/34          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [135]
[136]    0.0    0.00    0.00      34         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [136]
                0.00    0.00      34/34          __gnu_cxx::new_allocator<int*>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00      17/34          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [143]
                0.00    0.00      17/34          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
[137]    0.0    0.00    0.00      34         std::allocator<int*>::~allocator() [137]
                0.00    0.00      34/34          __gnu_cxx::new_allocator<int*>::~new_allocator() [134]
-----------------------------------------------
                0.00    0.00      24/24          int** std::copy<int**, int**>(int**, int**, int**) [151]
[138]    0.0    0.00    0.00      24         int** std::__miter_base<int**>(int**) [138]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [144]
[139]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [139]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [145]
[140]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [140]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<int*>::max_size() const [141]
-----------------------------------------------
                0.00    0.00      17/17          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [140]
[141]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int*>::max_size() const [141]
-----------------------------------------------
                0.00    0.00       5/17          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
                0.00    0.00      12/17          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
[142]    0.0    0.00    0.00      17         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
                0.00    0.00      17/34          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [135]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [145]
                0.00    0.00      17/34          std::allocator<int*>::~allocator() [137]
-----------------------------------------------
                0.00    0.00       5/17          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [168]
                0.00    0.00      12/17          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
[143]    0.0    0.00    0.00      17         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [143]
                0.00    0.00      17/34          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [135]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [144]
                0.00    0.00      17/34          std::allocator<int*>::~allocator() [137]
-----------------------------------------------
                0.00    0.00      17/17          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [143]
[144]    0.0    0.00    0.00      17         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [144]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [139]
-----------------------------------------------
                0.00    0.00      17/17          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
[145]    0.0    0.00    0.00      17         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [145]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [140]
-----------------------------------------------
                0.00    0.00      12/12          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [149]
[146]    0.0    0.00    0.00      12         int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [146]
-----------------------------------------------
                0.00    0.00      12/12          std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [128]
[147]    0.0    0.00    0.00      12         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
                0.00    0.00      24/658         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [120]
                0.00    0.00      12/173320      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [52]
                0.00    0.00      12/17          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
                0.00    0.00      12/12          int** std::copy<int**, int**>(int**, int**, int**) [151]
                0.00    0.00      12/17          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [143]
-----------------------------------------------
                0.00    0.00      12/12          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [150]
[148]    0.0    0.00    0.00      12         int** std::__niter_wrap<int**>(int** const&, int**) [148]
-----------------------------------------------
                0.00    0.00      12/12          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [150]
[149]    0.0    0.00    0.00      12         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [149]
                0.00    0.00      12/12          int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [146]
-----------------------------------------------
                0.00    0.00      12/12          int** std::copy<int**, int**>(int**, int**, int**) [151]
[150]    0.0    0.00    0.00      12         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [150]
                0.00    0.00      36/36          int** std::__niter_base<int**>(int**) [132]
                0.00    0.00      12/12          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [149]
                0.00    0.00      12/12          int** std::__niter_wrap<int**>(int** const&, int**) [148]
-----------------------------------------------
                0.00    0.00      12/12          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
[151]    0.0    0.00    0.00      12         int** std::copy<int**, int**>(int**, int**, int**) [151]
                0.00    0.00      24/24          int** std::__miter_base<int**>(int**) [138]
                0.00    0.00      12/12          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [150]
-----------------------------------------------
                0.00    0.00      10/10          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [162]
[152]    0.0    0.00    0.00      10         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [152]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [154]
[153]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/9           Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00       1/9           Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00       1/9           main [1]
                0.00    0.00       3/9           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [200]
                0.00    0.00       3/9           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [189]
[154]    0.0    0.00    0.00       9         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [154]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       3/8           Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00       5/8           std::deque<int, std::allocator<int> >::~deque() [171]
[155]    0.0    0.00    0.00       8         std::deque<int, std::allocator<int> >::begin() [155]
                0.00    0.00       8/20018       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [79]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [158]
[156]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [156]
-----------------------------------------------
                0.00    0.00       3/6           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [197]
                0.00    0.00       3/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [181]
[157]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [157]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [200]
                0.00    0.00       3/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [188]
[158]    0.0    0.00    0.00       6         std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [158]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [156]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [203]
                0.00    0.00       3/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [201]
[159]    0.0    0.00    0.00       6         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [159]
-----------------------------------------------
                0.00    0.00       2/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [235]
                0.00    0.00       4/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [236]
[160]    0.0    0.00    0.00       6         std::_Bit_iterator::_Bit_iterator() [160]
                0.00    0.00       6/879970      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [22]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [244]
                0.00    0.00       4/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [174]
[161]    0.0    0.00    0.00       6         unsigned long* std::__addressof<unsigned long>(unsigned long&) [161]
-----------------------------------------------
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [167]
[162]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [162]
                0.00    0.00      10/10          std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [152]
                0.00    0.00       5/30008       std::allocator<int>::allocator() [59]
-----------------------------------------------
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [168]
[163]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [163]
                0.00    0.00       5/30008       std::allocator<int>::~allocator() [60]
-----------------------------------------------
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
[164]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [164]
                0.00    0.00       5/239         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [122]
-----------------------------------------------
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [168]
[165]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [165]
                0.00    0.00      83/239         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [123]
-----------------------------------------------
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [167]
[166]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
                0.00    0.00      10/1380        std::__deque_buf_size(unsigned long) [118]
                0.00    0.00      10/658         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [120]
                0.00    0.00       5/173320      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [52]
                0.00    0.00       5/17          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [142]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [164]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::deque() [170]
[167]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [167]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [162]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::~deque() [171]
[168]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [168]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [165]
                0.00    0.00       5/17          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [143]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [163]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::~deque() [171]
[169]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [169]
-----------------------------------------------
                0.00    0.00       2/5           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [242]
                0.00    0.00       3/5           Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
[170]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::deque() [170]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [167]
-----------------------------------------------
                0.00    0.00       2/5           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [243]
                0.00    0.00       3/5           Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
[171]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::~deque() [171]
                0.00    0.00       5/161         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
                0.00    0.00       5/20010       std::deque<int, std::allocator<int> >::end() [80]
                0.00    0.00       5/8           std::deque<int, std::allocator<int> >::begin() [155]
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [169]
                0.00    0.00       5/5           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [168]
-----------------------------------------------
